,period_open,period_close,pnl,short_exposure,capital_used,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,short_value,returns,long_exposure,benchmark_period_return,benchmark_volatility,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,algorithm_period_return,algo_volatility,weights
2018-11-06 21:00:00+00:00,2018-11-06 14:31:00+00:00,2018-11-06 21:00:00+00:00,21089.90239999816,-176821.71,92748.75240000151,"[{'id': '89288fe1798d4204936d0bcf4e1c9fec', 'dt': Timestamp('2018-11-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-05 21:00:00+0000', tz='UTC'), 'amount': -11896, 'filled': -11896, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'dd3a7185990342a18a75ac2164172e09', 'dt': Timestamp('2018-11-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-05 21:00:00+0000', tz='UTC'), 'amount': 1293, 'filled': 1293, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2ed58b9dc4d149049b7727a8e615cd91', 'dt': Timestamp('2018-11-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-05 21:00:00+0000', tz='UTC'), 'amount': 9450, 'filled': 9450, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'cc4e0341add9441594bbe77f6caeeacc', 'dt': Timestamp('2018-11-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-05 21:00:00+0000', tz='UTC'), 'amount': -23268, 'filled': -23268, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8db891907dd84f3193e48f002730b461', 'dt': Timestamp('2018-11-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-05 21:00:00+0000', tz='UTC'), 'amount': 112089, 'filled': 112089, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -11896, 'dt': Timestamp('2018-11-06 21:00:00+0000', tz='UTC'), 'price': 39.370305, 'order_id': '89288fe1798d4204936d0bcf4e1c9fec', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 1293, 'dt': Timestamp('2018-11-06 21:00:00+0000', tz='UTC'), 'price': 275.25756, 'order_id': 'dd3a7185990342a18a75ac2164172e09', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 9450, 'dt': Timestamp('2018-11-06 21:00:00+0000', tz='UTC'), 'price': 79.63980000000001, 'order_id': '2ed58b9dc4d149049b7727a8e615cd91', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -23268, 'dt': Timestamp('2018-11-06 21:00:00+0000', tz='UTC'), 'price': 112.08393, 'order_id': 'cc4e0341add9441594bbe77f6caeeacc', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 112089, 'dt': Timestamp('2018-11-06 21:00:00+0000', tz='UTC'), 'price': 16.72836, 'order_id': '8db891907dd84f3193e48f002730b461', 'sid': Equity(0 [DBC]), 'commission': None}]",1.036466543231098,"[{'sid': Equity(4 [VWO]), 'amount': -4489, 'cost_basis': 39.370305, 'last_sale_price': 39.39}, {'sid': Equity(2 [SPY]), 'amount': 3077, 'cost_basis': 278.32035810204746, 'last_sale_price': 275.12}, {'sid': Equity(3 [VNQ]), 'amount': 25899, 'cost_basis': 79.41739648731613, 'last_sale_price': 79.60000000000001}, {'sid': Equity(1 [LQD]), 'amount': 48975, 'cost_basis': 113.1682801224857, 'last_sale_price': 112.14}, {'sid': Equity(0 [DBC]), 'amount': 85820, 'cost_basis': 16.72836, 'last_sale_price': 16.72}]",0.9998561276072773,9729908.680000002,9658249.83,9729908.680000002,9658249.83,-91358.99693999998,1389.7554599998984,9659639.58546,4,1,9835071.540000001,-176821.71,0.002188078403233762,9835071.540000001,0.0,0.0,,,-0.355282559722939,-0.4534678676385972,-0.08516407746593695,3.359825437967357,0.0,0.0,225,2018-11,-0.034036041453999744,0.09615069558780052,"[-0.018418457359075546, 0.08727741241455078, 0.21281856298446655, 0.5688263177871704, 0.1494961678981781]"
2018-11-07 21:00:00+00:00,2018-11-07 14:31:00+00:00,2018-11-07 21:00:00+00:00,50355.229999998584,-179964.01,0.0,[],[],1.0369246607597715,"[{'sid': Equity(4 [VWO]), 'amount': -4489, 'cost_basis': 39.370305, 'last_sale_price': 40.09}, {'sid': Equity(2 [SPY]), 'amount': 3077, 'cost_basis': 278.32035810204746, 'last_sale_price': 281.01}, {'sid': Equity(3 [VNQ]), 'amount': 25899, 'cost_basis': 79.41739648731613, 'last_sale_price': 80.55}, {'sid': Equity(1 [LQD]), 'amount': 48975, 'cost_basis': 113.1682801224857, 'last_sale_price': 112.43}, {'sid': Equity(0 [DBC]), 'amount': 85820, 'cost_basis': 16.72836, 'last_sale_price': 16.68}]",0.9998568737176062,9658249.83,9708605.059999999,9658249.83,9708605.059999999,1389.7554599998984,1389.7554599998984,9709994.815459998,4,1,9888569.069999998,-179964.01,0.005212951223956042,9888569.069999998,0.0,0.0,,,-0.2934026342348396,-0.3751315648015744,-0.08516407746593695,3.359825437967357,0.0,0.0,226,2018-11,-0.02900051845399998,0.0961028883015594,"[-0.018418457359075546, 0.08727741241455078, 0.21281856298446655, 0.5688263177871704, 0.1494961678981781]"
2018-11-08 21:00:00+00:00,2018-11-08 14:31:00+00:00,2018-11-08 21:00:00+00:00,-20404.749999998137,-175609.68,0.0,[],[],1.0361036537331976,"[{'sid': Equity(4 [VWO]), 'amount': -4489, 'cost_basis': 39.370305, 'last_sale_price': 39.12}, {'sid': Equity(2 [SPY]), 'amount': 3077, 'cost_basis': 278.32035810204746, 'last_sale_price': 280.5}, {'sid': Equity(3 [VNQ]), 'amount': 25899, 'cost_basis': 79.41739648731613, 'last_sale_price': 80.61}, {'sid': Equity(1 [LQD]), 'amount': 48975, 'cost_basis': 113.1682801224857, 'last_sale_price': 112.10000000000001}, {'sid': Equity(0 [DBC]), 'amount': 85820, 'cost_basis': 16.72836, 'last_sale_price': 16.580000000000002}]",0.9998565723162063,9708605.059999999,9688200.31,9708605.059999999,9688200.31,1389.7554599998984,1389.7554599998984,9689590.06546,4,1,9863809.99,-175609.68,-0.002101417187938215,9863809.99,0.0,0.0,,,-0.31701118302565856,-0.4052327254138246,-0.08516407746593695,3.359825437967357,0.0,0.0,227,2018-11,-0.0310409934539998,0.09591294520665058,"[-0.018418457359075546, 0.08727741241455078, 0.21281856298446655, 0.5688263177871704, 0.1494961678981781]"
2018-11-09 21:00:00+00:00,2018-11-09 14:31:00+00:00,2018-11-09 21:00:00+00:00,-17211.94000000134,-172602.05000000002,0.0,[],[],1.0355459991411007,"[{'sid': Equity(4 [VWO]), 'amount': -4489, 'cost_basis': 39.370305, 'last_sale_price': 38.45}, {'sid': Equity(2 [SPY]), 'amount': 3077, 'cost_basis': 278.32035810204746, 'last_sale_price': 277.76}, {'sid': Equity(3 [VNQ]), 'amount': 25899, 'cost_basis': 79.41739648731613, 'last_sale_price': 80.60000000000001}, {'sid': Equity(1 [LQD]), 'amount': 48975, 'cost_basis': 113.1682801224857, 'last_sale_price': 112.18}, {'sid': Equity(0 [DBC]), 'amount': 85820, 'cost_basis': 16.72836, 'last_sale_price': 16.4}]",0.9998563170874863,9688200.31,9670988.37,9688200.31,9670988.37,1389.7554599998984,1389.7554599998984,9672378.125459999,4,1,9843590.42,-172602.05000000002,-0.001776333145543041,9843590.42,0.0,0.0,,,-0.3367775917203649,-0.4304330957480133,-0.08516407746593695,3.359825437967357,0.0,0.0,228,2018-11,-0.03276218745399995,0.09571727825716699,"[-0.018418457359075546, 0.08727741241455078, 0.21281856298446655, 0.5688263177871704, 0.1494961678981781]"
2018-11-12 21:00:00+00:00,2018-11-12 14:31:00+00:00,2018-11-12 21:00:00+00:00,-13458.949999999255,-170312.66,0.0,"[{'id': '8961c2fb0af946a888b40b675a5cbbae', 'dt': Timestamp('2018-11-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-12 21:00:00+0000', tz='UTC'), 'amount': 22083, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9e2f5a01f0184493be6a50e339d134dc', 'dt': Timestamp('2018-11-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-12 21:00:00+0000', tz='UTC'), 'amount': 8706, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '021a8d03b98f4f36953b651271bc3043', 'dt': Timestamp('2018-11-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-12 21:00:00+0000', tz='UTC'), 'amount': -13928, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e56797291b7447a2a84312887c6bc04c', 'dt': Timestamp('2018-11-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-12 21:00:00+0000', tz='UTC'), 'amount': 1921, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '33d1b6dbb2a449dabb1b59383a52ecbd', 'dt': Timestamp('2018-11-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-12 21:00:00+0000', tz='UTC'), 'amount': -140607, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.0351214828882596,"[{'sid': Equity(4 [VWO]), 'amount': -4489, 'cost_basis': 39.370305, 'last_sale_price': 37.94}, {'sid': Equity(2 [SPY]), 'amount': 3077, 'cost_basis': 278.32035810204746, 'last_sale_price': 272.57}, {'sid': Equity(3 [VNQ]), 'amount': 25899, 'cost_basis': 79.41739648731613, 'last_sale_price': 80.76}, {'sid': Equity(1 [LQD]), 'amount': 48975, 'cost_basis': 113.1682801224857, 'last_sale_price': 112.17}, {'sid': Equity(0 [DBC]), 'amount': 85820, 'cost_basis': 16.72836, 'last_sale_price': 16.36}]",0.9998561168765621,9670988.37,9657529.42,9670988.37,9657529.42,1389.7554599998984,1389.7554599998984,9658919.17546,4,1,9827842.08,-170312.66,-0.0013914830277955703,9827842.08,0.0,0.0,,,-0.3520435114828379,-0.4498975402785668,-0.08516407746593695,3.359825437967357,0.0,0.0,229,2018-11,-0.034108082453999766,0.09551633885138976,"[0.06911195814609528, 0.33253124356269836, 0.10009028762578964, 0.5910641551017761, -0.09279765188694]"
2018-11-13 21:00:00+00:00,2018-11-13 14:31:00+00:00,2018-11-13 21:00:00+00:00,-55022.629780000076,-871661.17,-74138.87978000194,"[{'id': '8961c2fb0af946a888b40b675a5cbbae', 'dt': Timestamp('2018-11-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-12 21:00:00+0000', tz='UTC'), 'amount': 22083, 'filled': 22083, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9e2f5a01f0184493be6a50e339d134dc', 'dt': Timestamp('2018-11-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-12 21:00:00+0000', tz='UTC'), 'amount': 8706, 'filled': 8706, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '021a8d03b98f4f36953b651271bc3043', 'dt': Timestamp('2018-11-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-12 21:00:00+0000', tz='UTC'), 'amount': -13928, 'filled': -13928, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e56797291b7447a2a84312887c6bc04c', 'dt': Timestamp('2018-11-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-12 21:00:00+0000', tz='UTC'), 'amount': 1921, 'filled': 1921, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '33d1b6dbb2a449dabb1b59383a52ecbd', 'dt': Timestamp('2018-11-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-12 21:00:00+0000', tz='UTC'), 'amount': -140607, 'filled': -140607, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 22083, 'dt': Timestamp('2018-11-13 21:00:00+0000', tz='UTC'), 'price': 38.409195000000004, 'order_id': '8961c2fb0af946a888b40b675a5cbbae', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 8706, 'dt': Timestamp('2018-11-13 21:00:00+0000', tz='UTC'), 'price': 272.19603, 'order_id': '9e2f5a01f0184493be6a50e339d134dc', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -13928, 'dt': Timestamp('2018-11-13 21:00:00+0000', tz='UTC'), 'price': 80.63966, 'order_id': '021a8d03b98f4f36953b651271bc3043', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 1921, 'dt': Timestamp('2018-11-13 21:00:00+0000', tz='UTC'), 'price': 112.07601, 'order_id': 'e56797291b7447a2a84312887c6bc04c', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -140607, 'dt': Timestamp('2018-11-13 21:00:00+0000', tz='UTC'), 'price': 15.902045, 'order_id': '33d1b6dbb2a449dabb1b59383a52ecbd', 'sid': Equity(0 [DBC]), 'commission': None}]",1.1890973581068927,"[{'sid': Equity(4 [VWO]), 'amount': 17594, 'cost_basis': 38.409195000000004, 'last_sale_price': 38.39}, {'sid': Equity(2 [SPY]), 'amount': 11783, 'cost_basis': 273.79533048120174, 'last_sale_price': 272.06}, {'sid': Equity(3 [VNQ]), 'amount': 11971, 'cost_basis': 79.41739648731613, 'last_sale_price': 80.68}, {'sid': Equity(1 [LQD]), 'amount': 50896, 'cost_basis': 113.127053878669, 'last_sale_price': 112.02}, {'sid': Equity(0 [DBC]), 'amount': -54787, 'cost_basis': 15.902045, 'last_sale_price': 15.91}]",1.0075749591818255,9657529.42,9676645.67,9657529.42,9676645.67,1389.7554599998984,-72749.12432000041,9603896.54568,4,1,10548306.84,-871661.17,-0.0056965617767870125,10548306.84,0.0,0.0,,,-0.4159924555453623,-0.5309137731365708,-0.08516407746593695,3.359825437967357,0.0,0.0,230,2018-11,-0.039610345431999816,0.0954852846516638,"[0.06911195814609528, 0.33253124356269836, 0.10009028762578964, 0.5910641551017761, -0.09279765188694]"
2018-11-14 21:00:00+00:00,2018-11-14 14:31:00+00:00,2018-11-14 21:00:00+00:00,-41971.359999999404,-879331.3500000001,0.0,[],[],1.191531703998556,"[{'sid': Equity(4 [VWO]), 'amount': 17594, 'cost_basis': 38.409195000000004, 'last_sale_price': 38.69}, {'sid': Equity(2 [SPY]), 'amount': 11783, 'cost_basis': 273.79533048120174, 'last_sale_price': 270.2}, {'sid': Equity(3 [VNQ]), 'amount': 11971, 'cost_basis': 79.41739648731613, 'last_sale_price': 80.48}, {'sid': Equity(1 [LQD]), 'amount': 50896, 'cost_basis': 113.127053878669, 'last_sale_price': 111.72}, {'sid': Equity(0 [DBC]), 'amount': -54787, 'cost_basis': 15.902045, 'last_sale_price': 16.05}]",1.0076082089022145,9676645.67,9634674.31,9676645.67,9634674.31,-72749.12432000041,-72749.12432000041,9561925.18568,4,1,10514005.66,-879331.3500000001,-0.004370242828040327,10514005.66,0.0,0.0,,,-0.4646382537100666,-0.5925182340824802,-0.08886345299079018,3.359825437967357,0.0,0.0,231,2018-11,-0.04380748143199975,0.09537902280398247,"[0.06911195814609528, 0.33253124356269836, 0.10009028762578964, 0.5910641551017761, -0.09279765188694]"
2018-11-15 21:00:00+00:00,2018-11-15 14:31:00+00:00,2018-11-15 21:00:00+00:00,30970.89999999851,-877687.74,0.0,[],[],1.1905706668759786,"[{'sid': Equity(4 [VWO]), 'amount': 17594, 'cost_basis': 38.409195000000004, 'last_sale_price': 39.45}, {'sid': Equity(2 [SPY]), 'amount': 11783, 'cost_basis': 273.79533048120174, 'last_sale_price': 273.02}, {'sid': Equity(3 [VNQ]), 'amount': 11971, 'cost_basis': 79.41739648731613, 'last_sale_price': 79.93}, {'sid': Equity(1 [LQD]), 'amount': 50896, 'cost_basis': 113.127053878669, 'last_sale_price': 111.51}, {'sid': Equity(0 [DBC]), 'amount': -54787, 'cost_basis': 15.902045, 'last_sale_price': 16.02}]",1.0075836456134033,9634674.31,9665645.209999999,9634674.31,9665645.209999999,-72749.12432000041,-72749.12432000041,9592896.085679999,4,1,10543332.95,-877687.74,0.003238981627505355,10543332.95,0.0,0.0,,,-0.4263754604897947,-0.5440995120937685,-0.08886345299079018,3.359825437967357,0.0,0.0,232,2018-11,-0.04071039143199995,0.0952388721568118,"[0.06911195814609528, 0.33253124356269836, 0.10009028762578964, 0.5910641551017761, -0.09279765188694]"
2018-11-16 21:00:00+00:00,2018-11-16 14:31:00+00:00,2018-11-16 21:00:00+00:00,26842.57000000216,-883166.4400000001,0.0,[],[],1.1911779592093292,"[{'sid': Equity(4 [VWO]), 'amount': 17594, 'cost_basis': 38.409195000000004, 'last_sale_price': 39.59}, {'sid': Equity(2 [SPY]), 'amount': 11783, 'cost_basis': 273.79533048120174, 'last_sale_price': 273.73}, {'sid': Equity(3 [VNQ]), 'amount': 11971, 'cost_basis': 79.41739648731613, 'last_sale_price': 80.79}, {'sid': Equity(1 [LQD]), 'amount': 50896, 'cost_basis': 113.127053878669, 'last_sale_price': 111.73}, {'sid': Equity(0 [DBC]), 'amount': -54787, 'cost_basis': 15.902045, 'last_sale_price': 16.12}]",1.007562484483614,9665645.209999999,9692487.780000001,9665645.209999999,9692487.780000001,-72749.12432000041,-72749.12432000041,9619738.65568,4,1,10575654.22,-883166.4400000001,0.0027981716637244247,10575654.22,0.0,0.0,,,-0.39341210944096355,-0.5022933621881884,-0.08886345299079018,3.359825437967357,0.0,0.0,233,2018-11,-0.03802613443199965,0.095083214597403,"[0.06911195814609528, 0.33253124356269836, 0.10009028762578964, 0.5910641551017761, -0.09279765188694]"
2018-11-19 21:00:00+00:00,2018-11-19 14:31:00+00:00,2018-11-19 21:00:00+00:00,-67458.09999999963,-883166.4400000001,0.0,"[{'id': 'e1bd4578587f416a8b88d9bfbde900dd', 'dt': Timestamp('2018-11-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-19 21:00:00+0000', tz='UTC'), 'amount': -32265, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '957d50ebcac646599a82928a72433d2f', 'dt': Timestamp('2018-11-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-19 21:00:00+0000', tz='UTC'), 'amount': 4158, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3fe7937144814ba78eaa07e1cfb72b67', 'dt': Timestamp('2018-11-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-19 21:00:00+0000', tz='UTC'), 'amount': -40473, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e7910890930f490c9355d39cadd9a3fa', 'dt': Timestamp('2018-11-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-19 21:00:00+0000', tz='UTC'), 'amount': 34680, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0310f2b2298e4dc1a8ecfa53094f1d11', 'dt': Timestamp('2018-11-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-19 21:00:00+0000', tz='UTC'), 'amount': -32694, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.1925280558501226,"[{'sid': Equity(4 [VWO]), 'amount': 17594, 'cost_basis': 38.409195000000004, 'last_sale_price': 39.1}, {'sid': Equity(2 [SPY]), 'amount': 11783, 'cost_basis': 273.79533048120174, 'last_sale_price': 269.1}, {'sid': Equity(3 [VNQ]), 'amount': 11971, 'cost_basis': 79.41739648731613, 'last_sale_price': 80.9}, {'sid': Equity(1 [LQD]), 'amount': 50896, 'cost_basis': 113.127053878669, 'last_sale_price': 111.62}, {'sid': Equity(0 [DBC]), 'amount': -54787, 'cost_basis': 15.902045, 'last_sale_price': 16.12}]",1.0076158906656842,9692487.780000001,9625029.680000002,9692487.780000001,9625029.680000002,-72749.12432000041,-72749.12432000041,9552280.555680001,4,1,10508196.120000001,-883166.4400000001,-0.007012467013349566,10508196.120000001,0.0,0.0,,,-0.47084409991895143,-0.5999719149707341,-0.08978247031258853,3.359825437967357,0.0,0.0,234,2018-11,-0.04477194443199961,0.09514596676882832,"[-0.06005413457751274, 0.44910210371017456, -0.24139659106731415, 0.9999784231185913, -0.1476297825574875]"
2018-11-20 21:00:00+00:00,2018-11-20 14:31:00+00:00,2018-11-20 21:00:00+00:00,-74911.94674499892,-4211089.05,21982.263255001977,"[{'id': 'e1bd4578587f416a8b88d9bfbde900dd', 'dt': Timestamp('2018-11-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-19 21:00:00+0000', tz='UTC'), 'amount': -32265, 'filled': -32265, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '957d50ebcac646599a82928a72433d2f', 'dt': Timestamp('2018-11-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-19 21:00:00+0000', tz='UTC'), 'amount': 4158, 'filled': 4158, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3fe7937144814ba78eaa07e1cfb72b67', 'dt': Timestamp('2018-11-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-19 21:00:00+0000', tz='UTC'), 'amount': -40473, 'filled': -40473, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e7910890930f490c9355d39cadd9a3fa', 'dt': Timestamp('2018-11-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-19 21:00:00+0000', tz='UTC'), 'amount': 34680, 'filled': 34680, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0310f2b2298e4dc1a8ecfa53094f1d11', 'dt': Timestamp('2018-11-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-19 21:00:00+0000', tz='UTC'), 'amount': -32694, 'filled': -32694, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -32265, 'dt': Timestamp('2018-11-20 21:00:00+0000', tz='UTC'), 'price': 38.26086, 'order_id': 'e1bd4578587f416a8b88d9bfbde900dd', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 4158, 'dt': Timestamp('2018-11-20 21:00:00+0000', tz='UTC'), 'price': 264.25206000000003, 'order_id': '957d50ebcac646599a82928a72433d2f', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -40473, 'dt': Timestamp('2018-11-20 21:00:00+0000', tz='UTC'), 'price': 80.029965, 'order_id': '3fe7937144814ba78eaa07e1cfb72b67', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 34680, 'dt': Timestamp('2018-11-20 21:00:00+0000', tz='UTC'), 'price': 111.405675, 'order_id': 'e7910890930f490c9355d39cadd9a3fa', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -32694, 'dt': Timestamp('2018-11-20 21:00:00+0000', tz='UTC'), 'price': 15.622185, 'order_id': '0310f2b2298e4dc1a8ecfa53094f1d11', 'sid': Equity(0 [DBC]), 'commission': None}]",1.8940187208796477,"[{'sid': Equity(4 [VWO]), 'amount': -14671, 'cost_basis': 38.26086, 'last_sale_price': 38.28}, {'sid': Equity(2 [SPY]), 'amount': 15941, 'cost_basis': 271.3060940053949, 'last_sale_price': 264.12}, {'sid': Equity(3 [VNQ]), 'amount': -28502, 'cost_basis': 80.029965, 'last_sale_price': 80.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 85576, 'cost_basis': 112.42945853053119, 'last_sale_price': 111.35000000000001}, {'sid': Equity(0 [DBC]), 'amount': -87481, 'cost_basis': 15.797453799167819, 'last_sale_price': 15.63}]",1.0053566409791361,9625029.680000002,9528135.470000003,9625029.680000002,9528135.470000003,-72749.12432000041,-50766.86106500047,9477368.608935002,2,3,13739224.520000001,-4211089.05,-0.007842310148695963,13739224.520000001,0.0,0.0,,,-0.5564804747058267,-0.7073715702727726,-0.09692067848317705,3.359825437967357,0.0,0.0,235,2018-11,-0.0522631391064996,0.09527362056054224,"[-0.06005413457751274, 0.44910210371017456, -0.24139659106731415, 0.9999784231185913, -0.1476297825574875]"
