,period_open,period_close,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,returns,portfolio_value,longs_count,shorts_count,long_value,short_value,long_exposure,pnl,short_exposure,capital_used,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,algorithm_period_return,algo_volatility,benchmark_period_return,benchmark_volatility,weights,cumulative_returns
2021-05-17 20:00:00+00:00,2021-05-17 13:31:00+00:00,2021-05-17 20:00:00+00:00,11126929.19,11104732.010000002,11126929.19,3734.644119999459,3734.644119999459,0.0019913397602075475,11130663.83412,5,0,11126929.19,0.0,11126929.19,22197.17999999784,0.0,0.0,"[{'id': 'da6556d293fd4324af270c5c5fd36556', 'dt': Timestamp('2021-05-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-17 20:00:00+0000', tz='UTC'), 'amount': 710, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9f01d4ae7f944dc199d13672ea435208', 'dt': Timestamp('2021-05-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-17 20:00:00+0000', tz='UTC'), 'amount': -226, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'fab8cf533cb64bed9bf6b4f2314289f7', 'dt': Timestamp('2021-05-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-17 20:00:00+0000', tz='UTC'), 'amount': 403, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd223a23bf3be4450a2a84a03011026d2', 'dt': Timestamp('2021-05-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-17 20:00:00+0000', tz='UTC'), 'amount': -80, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '24b2e0560fc54bb2bc4ea54c27c744e7', 'dt': Timestamp('2021-05-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-17 20:00:00+0000', tz='UTC'), 'amount': 1725, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],0.9996644724721133,"[{'sid': Equity(4 [VWO]), 'amount': 42559, 'cost_basis': 50.32695084402425, 'last_sale_price': 51.83}, {'sid': Equity(2 [SPY]), 'amount': 5620, 'cost_basis': 373.41078725879146, 'last_sale_price': 415.52}, {'sid': Equity(3 [VNQ]), 'amount': 22353, 'cost_basis': 84.84854865765729, 'last_sale_price': 97.18}, {'sid': Equity(1 [LQD]), 'amount': 16892, 'cost_basis': 136.098011222221, 'last_sale_price': 130.9}, {'sid': Equity(0 [DBC]), 'amount': 118157, 'cost_basis': 14.871753863050898, 'last_sale_price': 18.64}]",0.9996644724721133,11104732.010000002,,,2.527331793911248,3.779848178295174,-0.03363953646905552,1.0515748067084119,0.0,0.0,105,2021-05,0.11306638341200004,0.10389090187140118,0.0,0.0,"[0.20148591697216034, 0.20136111974716187, 0.19868730008602142, 0.19770491123199463, 0.20076078176498413]",0.11306638341200004
2021-05-18 20:00:00+00:00,2021-05-18 13:31:00+00:00,2021-05-18 20:00:00+00:00,11126244.32,11126929.19,11126244.32,3734.644119999459,-1337.4849750005415,-0.0006879190394635684,11124906.835025,5,0,11126244.32,0.0,11126244.32,-5756.999095000327,0.0,-5072.129094999284,"[{'id': 'da6556d293fd4324af270c5c5fd36556', 'dt': Timestamp('2021-05-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-17 20:00:00+0000', tz='UTC'), 'amount': 710, 'filled': 710, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9f01d4ae7f944dc199d13672ea435208', 'dt': Timestamp('2021-05-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-17 20:00:00+0000', tz='UTC'), 'amount': -226, 'filled': -226, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'fab8cf533cb64bed9bf6b4f2314289f7', 'dt': Timestamp('2021-05-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-17 20:00:00+0000', tz='UTC'), 'amount': 403, 'filled': 403, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd223a23bf3be4450a2a84a03011026d2', 'dt': Timestamp('2021-05-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-17 20:00:00+0000', tz='UTC'), 'amount': -80, 'filled': -80, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '24b2e0560fc54bb2bc4ea54c27c744e7', 'dt': Timestamp('2021-05-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-17 20:00:00+0000', tz='UTC'), 'amount': 1725, 'filled': 1725, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 710, 'dt': Timestamp('2021-05-18 20:00:00+0000', tz='UTC'), 'price': 52.60629, 'order_id': 'da6556d293fd4324af270c5c5fd36556', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -226, 'dt': Timestamp('2021-05-18 20:00:00+0000', tz='UTC'), 'price': 411.73403, 'order_id': '9f01d4ae7f944dc199d13672ea435208', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 403, 'dt': Timestamp('2021-05-18 20:00:00+0000', tz='UTC'), 'price': 97.2486, 'order_id': 'fab8cf533cb64bed9bf6b4f2314289f7', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -80, 'dt': Timestamp('2021-05-18 20:00:00+0000', tz='UTC'), 'price': 130.404765, 'order_id': 'd223a23bf3be4450a2a84a03011026d2', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 1725, 'dt': Timestamp('2021-05-18 20:00:00+0000', tz='UTC'), 'price': 18.559275, 'order_id': '24b2e0560fc54bb2bc4ea54c27c744e7', 'sid': Equity(0 [DBC]), 'commission': None}]",1.000120224375344,"[{'sid': Equity(4 [VWO]), 'amount': 43269, 'cost_basis': 50.36435246645007, 'last_sale_price': 52.58}, {'sid': Equity(2 [SPY]), 'amount': 5394, 'cost_basis': 373.41078725879146, 'last_sale_price': 411.94}, {'sid': Equity(3 [VNQ]), 'amount': 22756, 'cost_basis': 85.06814879348802, 'last_sale_price': 97.2}, {'sid': Equity(1 [LQD]), 'amount': 16812, 'cost_basis': 136.098011222221, 'last_sale_price': 130.47}, {'sid': Equity(0 [DBC]), 'amount': 119882, 'cost_basis': 14.924814155348635, 'last_sale_price': 18.55}]",1.000120224375344,11126929.19,,,2.5029273879851837,3.74394203025917,-0.03363953646905552,1.0515748067084119,0.0,0.0,106,2021-05,0.11249068350250013,0.10342294339124182,0.0,0.0,"[0.20148591697216034, 0.20136111974716187, 0.19868730008602142, 0.19770491123199463, 0.20076078176498413]",0.11249068350250013
2021-05-19 20:00:00+00:00,2021-05-19 13:31:00+00:00,2021-05-19 20:00:00+00:00,11057884.86,11126244.32,11057884.86,-1337.4849750005415,-1337.4849750005415,-0.006262142348472355,11056547.375024999,5,0,11057884.86,0.0,11057884.86,-68359.4600000009,0.0,0.0,[],[],1.000120967688161,"[{'sid': Equity(4 [VWO]), 'amount': 43269, 'cost_basis': 50.36435246645007, 'last_sale_price': 52.44}, {'sid': Equity(2 [SPY]), 'amount': 5394, 'cost_basis': 373.41078725879146, 'last_sale_price': 410.86}, {'sid': Equity(3 [VNQ]), 'amount': 22756, 'cost_basis': 85.06814879348802, 'last_sale_price': 96.89}, {'sid': Equity(1 [LQD]), 'amount': 16812, 'cost_basis': 136.098011222221, 'last_sale_price': 130.24}, {'sid': Equity(0 [DBC]), 'amount': 119882, 'cost_basis': 14.924814155348635, 'last_sale_price': 18.17}]",1.000120967688161,11126244.32,,,2.337398775968246,3.483560926809796,-0.03363953646905552,1.0515748067084119,0.0,0.0,107,2021-05,0.1056547375025001,0.10352071064887026,0.0,0.0,"[0.20148591697216034, 0.20136111974716187, 0.19868730008602142, 0.19770491123199463, 0.20076078176498413]",0.1056547375025001
2021-05-20 20:00:00+00:00,2021-05-20 13:31:00+00:00,2021-05-20 20:00:00+00:00,11106936.59,11057884.86,11106936.59,-1337.4849750005415,-1337.4849750005415,0.0043534494556089305,11105599.105024999,5,0,11106936.59,0.0,11106936.59,49051.73000000045,0.0,0.0,[],[],1.0001204333924134,"[{'sid': Equity(4 [VWO]), 'amount': 43269, 'cost_basis': 50.36435246645007, 'last_sale_price': 52.63}, {'sid': Equity(2 [SPY]), 'amount': 5394, 'cost_basis': 373.41078725879146, 'last_sale_price': 415.28000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 22756, 'cost_basis': 85.06814879348802, 'last_sale_price': 97.98}, {'sid': Equity(1 [LQD]), 'amount': 16812, 'cost_basis': 136.098011222221, 'last_sale_price': 131.13}, {'sid': Equity(0 [DBC]), 'amount': 119882, 'cost_basis': 14.924814155348635, 'last_sale_price': 17.98}]",1.0001204333924134,11057884.86,,,2.4239041381295308,3.617121031949304,-0.03363953646905552,1.0515748067084119,0.0,0.0,108,2021-05,0.11055991050250014,0.10317257221080225,0.0,0.0,"[0.20148591697216034, 0.20136111974716187, 0.19868730008602142, 0.19770491123199463, 0.20076078176498413]",0.11055991050250014
2021-05-21 20:00:00+00:00,2021-05-21 13:31:00+00:00,2021-05-21 20:00:00+00:00,11100489.41,11106936.59,11100489.41,-1337.4849750005415,-1337.4849750005415,-0.0005430454337571492,11099151.925025,5,0,11100489.41,0.0,11100489.41,-6447.179999999702,0.0,0.0,[],[],1.0001205033487275,"[{'sid': Equity(4 [VWO]), 'amount': 43269, 'cost_basis': 50.36435246645007, 'last_sale_price': 52.07}, {'sid': Equity(2 [SPY]), 'amount': 5394, 'cost_basis': 373.41078725879146, 'last_sale_price': 414.94}, {'sid': Equity(3 [VNQ]), 'amount': 22756, 'cost_basis': 85.06814879348802, 'last_sale_price': 97.88}, {'sid': Equity(1 [LQD]), 'amount': 16812, 'cost_basis': 136.098011222221, 'last_sale_price': 131.22}, {'sid': Equity(0 [DBC]), 'amount': 119882, 'cost_basis': 14.924814155348635, 'last_sale_price': 18.150000000000002}]",1.0001205033487275,11106936.59,,,2.399143143064889,3.5806936472333515,-0.03363953646905552,1.0515748067084119,0.0,0.0,109,2021-05,0.10991519250250015,0.10272165592504413,0.0,0.0,"[0.20148591697216034, 0.20136111974716187, 0.19868730008602142, 0.19770491123199463, 0.20076078176498413]",0.10991519250250015
2021-05-24 20:00:00+00:00,2021-05-24 13:31:00+00:00,2021-05-24 20:00:00+00:00,11208292.980000002,11100489.41,11208292.980000002,-1337.4849750005415,-1337.4849750005415,0.009885089262585344,11206955.495025001,5,0,11208292.980000002,0.0,11208292.980000002,107803.57000000216,0.0,0.0,"[{'id': '5476491cb3d34401b52b124e02096130', 'dt': Timestamp('2021-05-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-24 20:00:00+0000', tz='UTC'), 'amount': -346, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '002e6736383d4c83a5d49b4cae1a3bb0', 'dt': Timestamp('2021-05-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-24 20:00:00+0000', tz='UTC'), 'amount': -31, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9263cd48e10b4068832321b26b5fc527', 'dt': Timestamp('2021-05-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-24 20:00:00+0000', tz='UTC'), 'amount': -392, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'cf29ed64a9814d17a10cd9025d347ac7', 'dt': Timestamp('2021-05-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-24 20:00:00+0000', tz='UTC'), 'amount': 218, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8f3ed523ed1c4ff2b2b69b50ec09e15e', 'dt': Timestamp('2021-05-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-24 20:00:00+0000', tz='UTC'), 'amount': 2179, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.0001193441854566,"[{'sid': Equity(4 [VWO]), 'amount': 43269, 'cost_basis': 50.36435246645007, 'last_sale_price': 52.56}, {'sid': Equity(2 [SPY]), 'amount': 5394, 'cost_basis': 373.41078725879146, 'last_sale_price': 419.17}, {'sid': Equity(3 [VNQ]), 'amount': 22756, 'cost_basis': 85.06814879348802, 'last_sale_price': 99.10000000000001}, {'sid': Equity(1 [LQD]), 'amount': 16812, 'cost_basis': 136.098011222221, 'last_sale_price': 131.58}, {'sid': Equity(0 [DBC]), 'amount': 119882, 'cost_basis': 14.924814155348635, 'last_sale_price': 18.400000000000002}]",1.0001193441854566,11100489.41,,,2.584415328112507,3.8891561293757486,-0.03363953646905552,1.0515748067084119,0.0,0.0,110,2021-05,0.12069554950250017,0.10310055023349453,0.0,0.0,"[0.2013036459684372, 0.20058660209178925, 0.1977548599243164, 0.1999504417181015, 0.20040446519851685]",0.12069554950250017
2021-05-25 20:00:00+00:00,2021-05-25 13:31:00+00:00,2021-05-25 20:00:00+00:00,11226013.97,11208292.980000002,11226013.97,-1337.4849750005415,15.869494999467861,0.001587258243513291,11226029.839495,5,0,11226013.97,0.0,11226013.97,19074.344469998032,0.0,1353.3544700015336,"[{'id': '5476491cb3d34401b52b124e02096130', 'dt': Timestamp('2021-05-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-24 20:00:00+0000', tz='UTC'), 'amount': -346, 'filled': -346, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '002e6736383d4c83a5d49b4cae1a3bb0', 'dt': Timestamp('2021-05-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-24 20:00:00+0000', tz='UTC'), 'amount': -31, 'filled': -31, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9263cd48e10b4068832321b26b5fc527', 'dt': Timestamp('2021-05-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-24 20:00:00+0000', tz='UTC'), 'amount': -392, 'filled': -392, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'cf29ed64a9814d17a10cd9025d347ac7', 'dt': Timestamp('2021-05-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-24 20:00:00+0000', tz='UTC'), 'amount': 218, 'filled': 218, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8f3ed523ed1c4ff2b2b69b50ec09e15e', 'dt': Timestamp('2021-05-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-24 20:00:00+0000', tz='UTC'), 'amount': 2179, 'filled': 2179, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -346, 'dt': Timestamp('2021-05-25 20:00:00+0000', tz='UTC'), 'price': 53.083445, 'order_id': '5476491cb3d34401b52b124e02096130', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -31, 'dt': Timestamp('2021-05-25 20:00:00+0000', tz='UTC'), 'price': 418.03088, 'order_id': '002e6736383d4c83a5d49b4cae1a3bb0', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -392, 'dt': Timestamp('2021-05-25 20:00:00+0000', tz='UTC'), 'price': 99.020465, 'order_id': '9263cd48e10b4068832321b26b5fc527', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 218, 'dt': Timestamp('2021-05-25 20:00:00+0000', tz='UTC'), 'price': 132.136035, 'order_id': 'cf29ed64a9814d17a10cd9025d347ac7', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 2179, 'dt': Timestamp('2021-05-25 20:00:00+0000', tz='UTC'), 'price': 18.34917, 'order_id': '8f3ed523ed1c4ff2b2b69b50ec09e15e', 'sid': Equity(0 [DBC]), 'commission': None}]",0.9999985863662197,"[{'sid': Equity(4 [VWO]), 'amount': 42923, 'cost_basis': 50.36435246645007, 'last_sale_price': 53.11}, {'sid': Equity(2 [SPY]), 'amount': 5363, 'cost_basis': 373.41078725879146, 'last_sale_price': 418.24}, {'sid': Equity(3 [VNQ]), 'amount': 22364, 'cost_basis': 85.06814879348802, 'last_sale_price': 99.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 17030, 'cost_basis': 136.04729420422663, 'last_sale_price': 132.07}, {'sid': Equity(0 [DBC]), 'amount': 122061, 'cost_basis': 14.985944830875587, 'last_sale_price': 18.34}]",0.9999985863662197,11208292.980000002,,,2.6103866032830534,3.928252580469696,-0.03363953646905552,1.0515748067084119,0.0,0.0,111,2021-05,0.12260298394949998,0.10263543770375161,0.0,0.0,"[0.2013036459684372, 0.20058660209178925, 0.1977548599243164, 0.1999504417181015, 0.20040446519851685]",0.12260298394949998
2021-05-26 20:00:00+00:00,2021-05-26 13:31:00+00:00,2021-05-26 20:00:00+00:00,11259515.120000001,11226013.97,11259515.120000001,15.869494999467861,15.869494999467861,0.0029595459246292218,11259530.989495,5,0,11259515.120000001,0.0,11259515.120000001,33501.15000000037,0.0,0.0,[],[],0.9999985905722881,"[{'sid': Equity(4 [VWO]), 'amount': 42923, 'cost_basis': 50.36435246645007, 'last_sale_price': 53.5}, {'sid': Equity(2 [SPY]), 'amount': 5363, 'cost_basis': 373.41078725879146, 'last_sale_price': 419.07}, {'sid': Equity(3 [VNQ]), 'amount': 22364, 'cost_basis': 85.06814879348802, 'last_sale_price': 99.51}, {'sid': Equity(1 [LQD]), 'amount': 17030, 'cost_basis': 136.04729420422663, 'last_sale_price': 132.0}, {'sid': Equity(0 [DBC]), 'amount': 122061, 'cost_basis': 14.985944830875587, 'last_sale_price': 18.37}]",0.9999985905722881,11226013.97,,,2.6634712541418613,4.00956833540548,-0.03363953646905552,1.0515748067084119,0.0,0.0,112,2021-05,0.1259530989494999,0.10221269750270842,0.0,0.0,"[0.2013036459684372, 0.20058660209178925, 0.1977548599243164, 0.1999504417181015, 0.20040446519851685]",0.1259530989494999
2021-05-27 20:00:00+00:00,2021-05-27 13:31:00+00:00,2021-05-27 20:00:00+00:00,11288429.25,11259515.120000001,11288429.25,15.869494999467861,15.869494999467861,0.002761436853956254,11288445.119494999,5,0,11288429.25,0.0,11288429.25,28914.129999998957,0.0,0.0,[],[],0.9999985941823847,"[{'sid': Equity(4 [VWO]), 'amount': 42923, 'cost_basis': 50.36435246645007, 'last_sale_price': 53.6}, {'sid': Equity(2 [SPY]), 'amount': 5363, 'cost_basis': 373.41078725879146, 'last_sale_price': 419.29}, {'sid': Equity(3 [VNQ]), 'amount': 22364, 'cost_basis': 85.06814879348802, 'last_sale_price': 99.28}, {'sid': Equity(1 [LQD]), 'amount': 17030, 'cost_basis': 136.04729420422663, 'last_sale_price': 131.6}, {'sid': Equity(0 [DBC]), 'amount': 122061, 'cost_basis': 14.985944830875587, 'last_sale_price': 18.66}]",0.9999985941823847,11259515.120000001,,,2.7074003822965444,4.076507641303393,-0.03363953646905552,1.0515748067084119,0.0,0.0,113,2021-05,0.12884451194949986,0.10177961617051354,0.0,0.0,"[0.2013036459684372, 0.20058660209178925, 0.1977548599243164, 0.1999504417181015, 0.20040446519851685]",0.12884451194949986
2021-05-28 20:00:00+00:00,2021-05-28 13:31:00+00:00,2021-05-28 20:00:00+00:00,11312437.98,11288429.25,11312437.98,15.869494999467861,15.869494999467861,0.0021165865838694803,11312453.849495,5,0,11312437.98,0.0,11312437.98,24008.730000000447,0.0,0.0,[],[],0.9999985971659898,"[{'sid': Equity(4 [VWO]), 'amount': 42923, 'cost_basis': 50.36435246645007, 'last_sale_price': 53.88}, {'sid': Equity(2 [SPY]), 'amount': 5363, 'cost_basis': 373.41078725879146, 'last_sale_price': 420.04}, {'sid': Equity(3 [VNQ]), 'amount': 22364, 'cost_basis': 85.06814879348802, 'last_sale_price': 99.88}, {'sid': Equity(1 [LQD]), 'amount': 17030, 'cost_basis': 136.04729420422663, 'last_sale_price': 131.71}, {'sid': Equity(0 [DBC]), 'amount': 122061, 'cost_basis': 14.985944830875587, 'last_sale_price': 18.6}]",0.9999985971659898,11288429.25,,,2.7416881778913926,4.128447285748548,-0.03363953646905552,1.0515748067084119,0.0,0.0,114,2021-05,0.1312453849494999,0.1013399099997959,0.0,0.0,"[0.2013036459684372, 0.20058660209178925, 0.1977548599243164, 0.1999504417181015, 0.20040446519851685]",0.1312453849494999
2021-06-01 20:00:00+00:00,2021-06-01 13:31:00+00:00,2021-06-01 20:00:00+00:00,11435404.79,11312437.98,11435404.79,15.869494999467861,15.869494999467861,0.010921508019730741,11435420.659494998,5,0,11435404.79,0.0,11435404.79,122966.80999999866,0.0,0.0,"[{'id': '7b29bbb2b5204cdcb9bcff48e4a82be0', 'dt': Timestamp('2021-06-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-01 20:00:00+0000', tz='UTC'), 'amount': -552, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e4b67928c9774095928c1c014e463736', 'dt': Timestamp('2021-06-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-01 20:00:00+0000', tz='UTC'), 'amount': 191, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6fff3d0a837343ada4380e9e14f87b3d', 'dt': Timestamp('2021-06-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-01 20:00:00+0000', tz='UTC'), 'amount': 268, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '955fe14896f943ad90b77a566679242e', 'dt': Timestamp('2021-06-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-01 20:00:00+0000', tz='UTC'), 'amount': 241, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f39a8a2df74742e6b29ef8d65187c7fd', 'dt': Timestamp('2021-06-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-01 20:00:00+0000', tz='UTC'), 'amount': -5764, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],0.9999986122508764,"[{'sid': Equity(4 [VWO]), 'amount': 42923, 'cost_basis': 50.36435246645007, 'last_sale_price': 55.01}, {'sid': Equity(2 [SPY]), 'amount': 5363, 'cost_basis': 373.41078725879146, 'last_sale_price': 419.67}, {'sid': Equity(3 [VNQ]), 'amount': 22364, 'cost_basis': 85.06814879348802, 'last_sale_price': 101.68}, {'sid': Equity(1 [LQD]), 'amount': 17030, 'cost_basis': 136.04729420422663, 'last_sale_price': 131.47}, {'sid': Equity(0 [DBC]), 'amount': 122061, 'cost_basis': 14.985944830875587, 'last_sale_price': 18.93}]",0.9999986122508764,11312437.98,,,2.9359365141588967,4.465941007662964,-0.03363953646905552,1.0515748067084119,0.0,0.0,115,2021-06,0.14354206594949992,0.10192521992146396,0.0,0.0,"[0.2038230299949646, 0.2038537561893463, 0.2012443244457245, 0.198563352227211, 0.1925155520439148]",0.14354206594949992
