,period_open,period_close,net_leverage,returns,orders,starting_cash,longs_count,long_value,ending_exposure,short_value,gross_leverage,pnl,shorts_count,positions,transactions,long_exposure,capital_used,ending_value,starting_exposure,ending_cash,short_exposure,portfolio_value,starting_value,max_drawdown,sortino,algorithm_period_return,alpha,beta,excess_return,algo_volatility,benchmark_period_return,benchmark_volatility,trading_days,period_label,max_leverage,treasury_period_return,sharpe,weights
2023-01-24 21:00:00+00:00,2023-01-24 14:31:00+00:00,2023-01-24 21:00:00+00:00,0.9993188463105018,0.0028265073610523575,"[{'id': 'e02303c7957646b8a88c9aa5bd7a44b6', 'dt': Timestamp('2023-01-24 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-23 21:00:00+0000', tz='UTC'), 'amount': 19371, 'filled': 19371, 'commission': 96.855, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5349f1816d6c4a9facf5cf46d14bf785', 'dt': Timestamp('2023-01-24 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-23 21:00:00+0000', tz='UTC'), 'amount': 3726, 'filled': 3726, 'commission': 18.63, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9924706a91b241a997fc311db9766c1e', 'dt': Timestamp('2023-01-24 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-23 21:00:00+0000', tz='UTC'), 'amount': 7071, 'filled': 7071, 'commission': 35.355000000000004, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c0dcb04e0a7641b5b3494a458f4c4856', 'dt': Timestamp('2023-01-24 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-23 21:00:00+0000', tz='UTC'), 'amount': -22175, 'filled': -22175, 'commission': 110.875, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a60647ccacad4d45889a85b02b39de02', 'dt': Timestamp('2023-01-24 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-23 21:00:00+0000', tz='UTC'), 'amount': -21118, 'filled': -21118, 'commission': 105.59, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-30354.382114984393,5,9164938.74,9164938.74,0.0,0.9993188463105018,23796.999110000208,0,"[{'sid': Equity(4 [VWO]), 'amount': 47105, 'cost_basis': 42.177358448360046, 'last_sale_price': 42.84}, {'sid': Equity(2 [SPY]), 'amount': 6489, 'cost_basis': 399.11131067000304, 'last_sale_price': 400.2}, {'sid': Equity(3 [VNQ]), 'amount': 10250, 'cost_basis': 86.67369212937992, 'last_sale_price': 88.31}, {'sid': Equity(1 [LQD]), 'amount': 30832, 'cost_basis': 107.46355695228428, 'last_sale_price': 110.81}, {'sid': Equity(0 [DBC]), 'amount': 9132, 'cost_basis': 24.462431813049584, 'last_sale_price': 25.01}]","[{'amount': 19371, 'dt': Timestamp('2023-01-24 21:00:00+0000', tz='UTC'), 'price': 42.86142, 'order_id': 'e02303c7957646b8a88c9aa5bd7a44b6', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 3726, 'dt': Timestamp('2023-01-24 21:00:00+0000', tz='UTC'), 'price': 400.4001, 'order_id': '5349f1816d6c4a9facf5cf46d14bf785', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 7071, 'dt': Timestamp('2023-01-24 21:00:00+0000', tz='UTC'), 'price': 88.354155, 'order_id': '9924706a91b241a997fc311db9766c1e', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -22175, 'dt': Timestamp('2023-01-24 21:00:00+0000', tz='UTC'), 'price': 110.75459500000001, 'order_id': 'c0dcb04e0a7641b5b3494a458f4c4856', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -21118, 'dt': Timestamp('2023-01-24 21:00:00+0000', tz='UTC'), 'price': 24.997495, 'order_id': 'a60647ccacad4d45889a85b02b39de02', 'sid': Equity(0 [DBC]), 'commission': None}]",9164938.74,36601.369109997526,9164938.74,9177743.11,6246.986995015229,0.0,9171185.726995016,9177743.11,-0.3176919994669949,-0.25538557908190745,-0.08288142730049797,,,0.0,0.15882766080861738,0.0,0.0,531,2023-01,3.574236819674401,0.0,-0.17928480452751694,"[0.22040246427059174, 0.2842404544353485, 0.09871245175600052, 0.3715376853942871, 0.02510717511177063]"
2023-01-25 21:00:00+00:00,2023-01-25 14:31:00+00:00,2023-01-25 21:00:00+00:00,0.999319050996464,0.0005255892675236321,[],6246.986995015229,5,9167695.5,9167695.5,0.0,0.999319050996464,2756.7599999997765,0,"[{'sid': Equity(4 [VWO]), 'amount': 47105, 'cost_basis': 42.177358448360046, 'last_sale_price': 42.85}, {'sid': Equity(2 [SPY]), 'amount': 6489, 'cost_basis': 399.11131067000304, 'last_sale_price': 400.35}, {'sid': Equity(3 [VNQ]), 'amount': 10250, 'cost_basis': 86.67369212937992, 'last_sale_price': 88.35000000000001}, {'sid': Equity(1 [LQD]), 'amount': 30832, 'cost_basis': 107.46355695228428, 'last_sale_price': 110.86}, {'sid': Equity(0 [DBC]), 'amount': 9132, 'cost_basis': 24.462431813049584, 'last_sale_price': 24.94}]",[],9167695.5,0.0,9167695.5,9164938.74,6246.986995015229,0.0,9173942.486995015,9164938.74,-0.3176919994669949,-0.25386724546935746,-0.08260575130049785,,,0.0,0.15867829040831014,0.0,0.0,532,2023-01,3.574236819674401,0.0,-0.17821893906913627,"[0.22040246427059174, 0.2842404544353485, 0.09871245175600052, 0.3715376853942871, 0.02510717511177063]"
2023-01-26 21:00:00+00:00,2023-01-26 14:31:00+00:00,2023-01-26 21:00:00+00:00,0.9993230368680622,0.006112871008192214,[],6246.986995015229,5,9221710.49,9221710.49,0.0,0.9993230368680622,54014.99000000022,0,"[{'sid': Equity(4 [VWO]), 'amount': 47105, 'cost_basis': 42.177358448360046, 'last_sale_price': 43.18}, {'sid': Equity(2 [SPY]), 'amount': 6489, 'cost_basis': 399.11131067000304, 'last_sale_price': 404.75}, {'sid': Equity(3 [VNQ]), 'amount': 10250, 'cost_basis': 86.67369212937992, 'last_sale_price': 89.34}, {'sid': Equity(1 [LQD]), 'amount': 30832, 'cost_basis': 107.46355695228428, 'last_sale_price': 110.82000000000001}, {'sid': Equity(0 [DBC]), 'amount': 9132, 'cost_basis': 24.462431813049584, 'last_sale_price': 25.05}]",[],9221710.49,0.0,9221710.49,9167695.5,6246.986995015229,0.0,9227957.476995016,9167695.5,-0.3176919994669949,-0.22861547006871494,-0.07720425230049777,,,0.0,0.1585827620860108,0.0,0.0,533,2023-01,3.574236819674401,0.0,-0.16043774339158395,"[0.22040246427059174, 0.2842404544353485, 0.09871245175600052, 0.3715376853942871, 0.02510717511177063]"
2023-01-27 21:00:00+00:00,2023-01-27 14:31:00+00:00,2023-01-27 21:00:00+00:00,0.9993223172579119,-0.0008368687856364107,[],6246.986995015229,5,9211911.61,9211911.61,0.0,0.9993223172579119,-9798.88000000082,0,"[{'sid': Equity(4 [VWO]), 'amount': 47105, 'cost_basis': 42.177358448360046, 'last_sale_price': 42.89}, {'sid': Equity(2 [SPY]), 'amount': 6489, 'cost_basis': 399.11131067000304, 'last_sale_price': 405.68}, {'sid': Equity(3 [VNQ]), 'amount': 10250, 'cost_basis': 86.67369212937992, 'last_sale_price': 90.34}, {'sid': Equity(1 [LQD]), 'amount': 30832, 'cost_basis': 107.46355695228428, 'last_sale_price': 110.5}, {'sid': Equity(0 [DBC]), 'amount': 9132, 'cost_basis': 24.462431813049584, 'last_sale_price': 24.77}]",[],9211911.61,0.0,9211911.61,9221710.49,6246.986995015229,0.0,9218158.596995015,9221710.49,-0.3176919994669949,-0.23290322218207196,-0.07818414030049792,,,0.0,0.15843530304734968,0.0,0.0,534,2023-01,3.574236819674401,0.0,-0.16344918826870627,"[0.22040246427059174, 0.2842404544353485, 0.09871245175600052, 0.3715376853942871, 0.02510717511177063]"
2023-01-30 21:00:00+00:00,2023-01-30 14:31:00+00:00,2023-01-30 21:00:00+00:00,0.999315113439194,-0.010293265549434803,"[{'id': 'adaace39020c46d0bf9aaa88c1193af6', 'dt': Timestamp('2023-01-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-30 21:00:00+0000', tz='UTC'), 'amount': -68694, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a2821bfe198d45689ff71dceaa8ad363', 'dt': Timestamp('2023-01-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-30 21:00:00+0000', tz='UTC'), 'amount': -975, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd4614ea178264f1abe7267bef9957fb8', 'dt': Timestamp('2023-01-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-30 21:00:00+0000', tz='UTC'), 'amount': 8688, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4a18236f69e644c5bd2c5697f6852c0b', 'dt': Timestamp('2023-01-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-30 21:00:00+0000', tz='UTC'), 'amount': 6408, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'fd1dd6e3c5e04664aef2dbcd786072ca', 'dt': Timestamp('2023-01-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-30 21:00:00+0000', tz='UTC'), 'amount': 74034, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",6246.986995015229,5,9114952.57,9114952.57,0.0,0.999315113439194,-96959.0399999991,0,"[{'sid': Equity(4 [VWO]), 'amount': 47105, 'cost_basis': 42.177358448360046, 'last_sale_price': 42.12}, {'sid': Equity(2 [SPY]), 'amount': 6489, 'cost_basis': 399.11131067000304, 'last_sale_price': 400.59000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 10250, 'cost_basis': 86.67369212937992, 'last_sale_price': 89.19}, {'sid': Equity(1 [LQD]), 'amount': 30832, 'cost_basis': 107.46355695228428, 'last_sale_price': 110.08}, {'sid': Equity(0 [DBC]), 'amount': 9132, 'cost_basis': 24.462431813049584, 'last_sale_price': 24.45}]",[],9114952.57,0.0,9114952.57,9211911.61,6246.986995015229,0.0,9121199.556995016,9211911.61,-0.3176919994669949,-0.2767021166906009,-0.08788004430049778,,,0.0,0.15844821436127488,0.0,0.0,535,2023-01,3.574236819674401,0.0,-0.19439862931266563,"[-0.09969419986009598, 0.2421398013830185, 0.18518367409706116, 0.4494364857673645, 0.2229340672492981]"
2023-01-31 21:00:00+00:00,2023-01-31 14:31:00+00:00,2023-01-31 21:00:00+00:00,1.004714592167695,0.009724621923472645,"[{'id': 'adaace39020c46d0bf9aaa88c1193af6', 'dt': Timestamp('2023-01-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-30 21:00:00+0000', tz='UTC'), 'amount': -68694, 'filled': -68694, 'commission': 343.47, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a2821bfe198d45689ff71dceaa8ad363', 'dt': Timestamp('2023-01-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-30 21:00:00+0000', tz='UTC'), 'amount': -975, 'filled': -975, 'commission': 4.875, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd4614ea178264f1abe7267bef9957fb8', 'dt': Timestamp('2023-01-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-30 21:00:00+0000', tz='UTC'), 'amount': 8688, 'filled': 8688, 'commission': 43.44, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4a18236f69e644c5bd2c5697f6852c0b', 'dt': Timestamp('2023-01-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-30 21:00:00+0000', tz='UTC'), 'amount': 6408, 'filled': 6408, 'commission': 32.04, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'fd1dd6e3c5e04664aef2dbcd786072ca', 'dt': Timestamp('2023-01-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-30 21:00:00+0000', tz='UTC'), 'amount': 74034, 'filled': 74034, 'commission': 370.17, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",6246.986995015229,4,10162962.22,9251258.75,-911703.4700000001,1.2027420832999527,86647.94727999903,1,"[{'sid': Equity(4 [VWO]), 'amount': -21589, 'cost_basis': 42.19297550905554, 'last_sale_price': 42.230000000000004}, {'sid': Equity(2 [SPY]), 'amount': 5514, 'cost_basis': 399.11219478316946, 'last_sale_price': 406.48}, {'sid': Equity(3 [VNQ]), 'amount': 18938, 'cost_basis': 88.7091366018663, 'last_sale_price': 91.06}, {'sid': Equity(1 [LQD]), 'amount': 37240, 'cost_basis': 108.06011319637027, 'last_sale_price': 110.87}, {'sid': Equity(0 [DBC]), 'amount': 83166, 'cost_basis': 24.840767742908987, 'last_sale_price': 24.87}]","[{'amount': -68694, 'dt': Timestamp('2023-01-31 21:00:00+0000', tz='UTC'), 'price': 42.208885, 'order_id': 'adaace39020c46d0bf9aaa88c1193af6', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -975, 'dt': Timestamp('2023-01-31 21:00:00+0000', tz='UTC'), 'price': 406.27676, 'order_id': 'a2821bfe198d45689ff71dceaa8ad363', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 8688, 'dt': Timestamp('2023-01-31 21:00:00+0000', tz='UTC'), 'price': 91.10553, 'order_id': 'd4614ea178264f1abe7267bef9957fb8', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 6408, 'dt': Timestamp('2023-01-31 21:00:00+0000', tz='UTC'), 'price': 110.92543500000001, 'order_id': '4a18236f69e644c5bd2c5697f6852c0b', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 74034, 'dt': Timestamp('2023-01-31 21:00:00+0000', tz='UTC'), 'price': 24.882435, 'order_id': 'fd1dd6e3c5e04664aef2dbcd786072ca', 'sid': Equity(0 [DBC]), 'commission': None}]",10162962.22,-49658.23271999881,9251258.75,9114952.57,-43411.2457249848,-911703.4700000001,9207847.504275015,9114952.57,-0.3176919994669949,-0.23628519110354165,-0.07921524957249793,,,0.0,0.158437483811502,0.0,0.0,536,2023-01,3.574236819674401,0.0,-0.1658597969678503,"[-0.09969419986009598, 0.2421398013830185, 0.18518367409706116, 0.4494364857673645, 0.2229340672492981]"
2023-02-01 21:00:00+00:00,2023-02-01 14:31:00+00:00,2023-02-01 21:00:00+00:00,1.004706872487823,0.001865086892510828,[],-43411.2457249848,4,10187347.16,9266360.42,-920986.7400000001,1.2044231937202656,15101.669999999925,1,"[{'sid': Equity(4 [VWO]), 'amount': -21589, 'cost_basis': 42.19297550905554, 'last_sale_price': 42.660000000000004}, {'sid': Equity(2 [SPY]), 'amount': 5514, 'cost_basis': 399.11219478316946, 'last_sale_price': 410.8}, {'sid': Equity(3 [VNQ]), 'amount': 18938, 'cost_basis': 88.7091366018663, 'last_sale_price': 91.62}, {'sid': Equity(1 [LQD]), 'amount': 37240, 'cost_basis': 108.06011319637027, 'last_sale_price': 111.65}, {'sid': Equity(0 [DBC]), 'amount': 83166, 'cost_basis': 24.840767742908987, 'last_sale_price': 24.400000000000002}]",[],10187347.16,0.0,9266360.42,9251258.75,-43411.2457249848,-920986.7400000001,9222949.174275015,9251258.75,-0.3176919994669949,-0.22913824148339107,-0.07770508257249797,,,0.0,0.15829412903081158,0.0,0.0,537,2023-02,3.574236819674401,0.0,-0.16083871052891358,"[-0.09969419986009598, 0.2421398013830185, 0.18518367409706116, 0.4494364857673645, 0.2229340672492981]"
2023-02-02 21:00:00+00:00,2023-02-02 14:31:00+00:00,2023-02-02 21:00:00+00:00,1.004671503002954,0.007796328723654958,[],-43411.2457249848,4,10250700.44,9336190.399999999,-914510.04,1.2014931480281226,69829.97999999858,1,"[{'sid': Equity(4 [VWO]), 'amount': -21589, 'cost_basis': 42.19297550905554, 'last_sale_price': 42.36}, {'sid': Equity(2 [SPY]), 'amount': 5514, 'cost_basis': 399.11219478316946, 'last_sale_price': 416.78000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 18938, 'cost_basis': 88.7091366018663, 'last_sale_price': 93.7}, {'sid': Equity(1 [LQD]), 'amount': 37240, 'cost_basis': 108.06011319637027, 'last_sale_price': 111.81}, {'sid': Equity(0 [DBC]), 'amount': 83166, 'cost_basis': 24.840767742908987, 'last_sale_price': 24.22}]",[],10250700.44,0.0,9336190.399999999,9266360.42,-43411.2457249848,-914510.04,9292779.154275013,9266360.42,-0.3176919994669949,-0.19697771301785663,-0.07072208457249818,,,0.0,0.15823382271100578,0.0,0.0,538,2023-02,3.574236819674401,0.0,-0.1381884005464408,"[-0.09969419986009598, 0.2421398013830185, 0.18518367409706116, 0.4494364857673645, 0.2229340672492981]"
2023-02-03 21:00:00+00:00,2023-02-03 14:31:00+00:00,2023-02-03 21:00:00+00:00,1.0047436416220539,-0.014982434466468107,[],-43411.2457249848,4,10094916.48,9194871.07,-900045.4099999999,1.201443496570344,-141319.3299999982,1,"[{'sid': Equity(4 [VWO]), 'amount': -21589, 'cost_basis': 42.19297550905554, 'last_sale_price': 41.69}, {'sid': Equity(2 [SPY]), 'amount': 5514, 'cost_basis': 399.11219478316946, 'last_sale_price': 412.35}, {'sid': Equity(3 [VNQ]), 'amount': 18938, 'cost_basis': 88.7091366018663, 'last_sale_price': 91.94}, {'sid': Equity(1 [LQD]), 'amount': 37240, 'cost_basis': 108.06011319637027, 'last_sale_price': 110.54}, {'sid': Equity(0 [DBC]), 'amount': 83166, 'cost_basis': 24.840767742908987, 'last_sale_price': 23.61}]",[],10094916.48,0.0,9194871.07,9336190.399999999,-43411.2457249848,-900045.4099999999,9151459.824275015,9336190.399999999,-0.3176919994669949,-0.25976437553751136,-0.084854017572498,,,0.0,0.1584244228955825,0.0,0.0,539,2023-02,3.574236819674401,0.0,-0.182645326020676,"[-0.09969419986009598, 0.2421398013830185, 0.18518367409706116, 0.4494364857673645, 0.2229340672492981]"
2023-02-06 21:00:00+00:00,2023-02-06 14:31:00+00:00,2023-02-06 21:00:00+00:00,1.0047661053284092,-0.004488220713223109,"[{'id': '7a9aa104d6d64e549f68c47253ffb51e', 'dt': Timestamp('2023-02-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-02-06 21:00:00+0000', tz='UTC'), 'amount': 19743, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8c893e7e6dad4df791fb13e62b8e497a', 'dt': Timestamp('2023-02-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-02-06 21:00:00+0000', tz='UTC'), 'amount': 15093, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '752efac670784edbb7fe29d34e7c11e8', 'dt': Timestamp('2023-02-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-02-06 21:00:00+0000', tz='UTC'), 'amount': -16440, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'cdac9d5e3f1546b0873598dafd849b23', 'dt': Timestamp('2023-02-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-02-06 21:00:00+0000', tz='UTC'), 'amount': -28509, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3b5c375fd3e04f7d9442d21941ca90a0', 'dt': Timestamp('2023-02-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-02-06 21:00:00+0000', tz='UTC'), 'amount': -102035, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-43411.2457249848,4,10042500.36,9151738.219999999,-890762.14,1.2003590265126867,-43132.85000000149,1,"[{'sid': Equity(4 [VWO]), 'amount': -21589, 'cost_basis': 42.19297550905554, 'last_sale_price': 41.26}, {'sid': Equity(2 [SPY]), 'amount': 5514, 'cost_basis': 399.11219478316946, 'last_sale_price': 409.83}, {'sid': Equity(3 [VNQ]), 'amount': 18938, 'cost_basis': 88.7091366018663, 'last_sale_price': 91.27}, {'sid': Equity(1 [LQD]), 'amount': 37240, 'cost_basis': 108.06011319637027, 'last_sale_price': 109.69}, {'sid': Equity(0 [DBC]), 'amount': 83166, 'cost_basis': 24.840767742908987, 'last_sale_price': 23.68}]",[],10042500.36,0.0,9151738.219999999,9194871.07,-43411.2457249848,-890762.14,9108326.974275013,9194871.07,-0.3176919994669949,-0.2791709778964516,-0.08916730257249816,,,0.0,0.1583085626149301,0.0,0.0,540,2023-02,3.574236819674401,0.0,-0.19633428939406997,"[-0.008357967250049114, 0.927254855632782, 0.025025954470038414, 0.10513456910848618, -0.04905756935477257]"
2023-02-07 21:00:00+00:00,2023-02-07 14:31:00+00:00,2023-02-07 21:00:00+00:00,1.0063239195353337,0.004624283074506766,"[{'id': '7a9aa104d6d64e549f68c47253ffb51e', 'dt': Timestamp('2023-02-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-02-06 21:00:00+0000', tz='UTC'), 'amount': 19743, 'filled': 19743, 'commission': 98.715, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8c893e7e6dad4df791fb13e62b8e497a', 'dt': Timestamp('2023-02-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-02-06 21:00:00+0000', tz='UTC'), 'amount': 15093, 'filled': 15093, 'commission': 75.465, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '752efac670784edbb7fe29d34e7c11e8', 'dt': Timestamp('2023-02-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-02-06 21:00:00+0000', tz='UTC'), 'amount': -16440, 'filled': -16440, 'commission': 82.2, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'cdac9d5e3f1546b0873598dafd849b23', 'dt': Timestamp('2023-02-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-02-06 21:00:00+0000', tz='UTC'), 'amount': -28509, 'filled': -28509, 'commission': 142.54500000000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3b5c375fd3e04f7d9442d21941ca90a0', 'dt': Timestamp('2023-02-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-02-06 21:00:00+0000', tz='UTC'), 'amount': -102035, 'filled': -102035, 'commission': 510.175, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-43411.2457249848,3,9737873.42,9206250.81,-531622.61,1.1225459429517919,40070.10869500227,2,"[{'sid': Equity(4 [VWO]), 'amount': -1846, 'cost_basis': 42.13950042779878, 'last_sale_price': 41.34}, {'sid': Equity(2 [SPY]), 'amount': 20607, 'cost_basis': 411.0436263584897, 'last_sale_price': 415.19}, {'sid': Equity(3 [VNQ]), 'amount': 2498, 'cost_basis': 88.74204292692636, 'last_sale_price': 91.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 8731, 'cost_basis': 108.076439504926, 'last_sale_price': 109.33}, {'sid': Equity(0 [DBC]), 'amount': -18869, 'cost_basis': 24.09089726615083, 'last_sale_price': 24.13}]","[{'amount': 19743, 'dt': Timestamp('2023-02-07 21:00:00+0000', tz='UTC'), 'price': 41.360670000000006, 'order_id': '7a9aa104d6d64e549f68c47253ffb51e', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 15093, 'dt': Timestamp('2023-02-07 21:00:00+0000', tz='UTC'), 'price': 415.397595, 'order_id': '8c893e7e6dad4df791fb13e62b8e497a', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -16440, 'dt': Timestamp('2023-02-07 21:00:00+0000', tz='UTC'), 'price': 91.024465, 'order_id': '752efac670784edbb7fe29d34e7c11e8', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -28509, 'dt': Timestamp('2023-02-07 21:00:00+0000', tz='UTC'), 'price': 109.275335, 'order_id': 'cdac9d5e3f1546b0873598dafd849b23', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -102035, 'dt': Timestamp('2023-02-07 21:00:00+0000', tz='UTC'), 'price': 24.117935, 'order_id': '3b5c375fd3e04f7d9442d21941ca90a0', 'sid': Equity(0 [DBC]), 'commission': None}]",9737873.42,-14442.48130499944,9206250.81,9151738.219999999,-57853.72702998518,-531622.61,9148397.082970016,9151738.219999999,-0.3176919994669949,-0.26049000203767725,-0.08516029170299799,,,0.0,0.1581920296106003,0.0,0.0,541,2023-02,3.574236819674401,0.0,-0.1831618414461986,"[-0.008357967250049114, 0.927254855632782, 0.025025954470038414, 0.10513456910848618, -0.04905756935477257]"
