,period_open,period_close,portfolio_value,net_leverage,gross_leverage,capital_used,starting_cash,longs_count,ending_exposure,ending_value,orders,starting_exposure,transactions,ending_cash,starting_value,positions,short_exposure,short_value,pnl,long_exposure,shorts_count,long_value,returns,max_leverage,sharpe,treasury_period_return,period_label,algo_volatility,sortino,trading_days,benchmark_period_return,benchmark_volatility,alpha,beta,excess_return,max_drawdown,algorithm_period_return,weights
2023-09-05 20:00:00+00:00,2023-09-05 13:31:00+00:00,2023-09-05 20:00:00+00:00,8712852.749932311,1.0006020404818305,1.0006020404818305,0.0,-5245.490067688319,5,8718098.24,8718098.24,"[{'id': '75f999499ac541198b0b7345d6bc406a', 'dt': Timestamp('2023-09-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-05 20:00:00+0000', tz='UTC'), 'amount': -770, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4ea06015c21748228abbbc1e5b7b81dd', 'dt': Timestamp('2023-09-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-05 20:00:00+0000', tz='UTC'), 'amount': 4468, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'dbad23a18bee47fe84a14a6effc37136', 'dt': Timestamp('2023-09-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-05 20:00:00+0000', tz='UTC'), 'amount': 11166, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4a77c8020f8542978f1ac79924c5434b', 'dt': Timestamp('2023-09-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-05 20:00:00+0000', tz='UTC'), 'amount': 11483, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6ea2ccac4bb84e399553eb229a77e292', 'dt': Timestamp('2023-09-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-05 20:00:00+0000', tz='UTC'), 'amount': -163574, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",8725117.280000001,[],-5245.490067688319,8725117.280000001,"[{'sid': Equity(4 [VWO]), 'amount': 8408, 'cost_basis': 40.64409657972406, 'last_sale_price': 40.730000000000004}, {'sid': Equity(2 [SPY]), 'amount': 4835, 'cost_basis': 446.94586827667604, 'last_sale_price': 449.24}, {'sid': Equity(3 [VNQ]), 'amount': 7782, 'cost_basis': 83.20193184597701, 'last_sale_price': 81.56}, {'sid': Equity(1 [LQD]), 'amount': 11861, 'cost_basis': 104.07131408927368, 'last_sale_price': 104.28}, {'sid': Equity(0 [DBC]), 'amount': 173280, 'cost_basis': 24.17686277209509, 'last_sale_price': 25.0}]",0.0,0.0,-7019.040000000969,8718098.24,0,8718098.24,-0.00039064481742784275,2.8093977402337966,-0.29197556999675733,0.0,2023-09,0.13987628528235346,-0.40884067802210144,686,0.0,0.0,,,0.0,-0.31124368401512414,-0.12871472500677061,"[0.03570535406470299, 0.4796752333641052, 0.1773727834224701, 0.27939966320991516, 0.02784692496061325]"
2023-09-06 20:00:00+00:00,2023-09-06 13:31:00+00:00,2023-09-06 20:00:00+00:00,8700794.43873671,1.2254994523865754,1.2254994523865754,-1956778.8911956027,-5245.490067688319,5,10662818.82,10662818.82,"[{'id': '75f999499ac541198b0b7345d6bc406a', 'dt': Timestamp('2023-09-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-05 20:00:00+0000', tz='UTC'), 'amount': -770, 'filled': -770, 'commission': 3.12001921, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4ea06015c21748228abbbc1e5b7b81dd', 'dt': Timestamp('2023-09-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-05 20:00:00+0000', tz='UTC'), 'amount': 4468, 'filled': 4468, 'commission': 199.47078154800002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'dbad23a18bee47fe84a14a6effc37136', 'dt': Timestamp('2023-09-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-05 20:00:00+0000', tz='UTC'), 'amount': 11166, 'filled': 11166, 'commission': 90.92551403700001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4a77c8020f8542978f1ac79924c5434b', 'dt': Timestamp('2023-09-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-05 20:00:00+0000', tz='UTC'), 'amount': 11483, 'filled': 11483, 'commission': 119.68970894700003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '6ea2ccac4bb84e399553eb229a77e292', 'dt': Timestamp('2023-09-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-05 20:00:00+0000', tz='UTC'), 'amount': -163574, 'filled': -84380, 'commission': 211.35055186000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",8718098.24,"[{'amount': -770, 'dt': Timestamp('2023-09-06 20:00:00+0000', tz='UTC'), 'price': 40.51973, 'order_id': '75f999499ac541198b0b7345d6bc406a', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 4468, 'dt': Timestamp('2023-09-06 20:00:00+0000', tz='UTC'), 'price': 446.44311000000005, 'order_id': '4ea06015c21748228abbbc1e5b7b81dd', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 11166, 'dt': Timestamp('2023-09-06 20:00:00+0000', tz='UTC'), 'price': 81.430695, 'order_id': 'dbad23a18bee47fe84a14a6effc37136', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 11483, 'dt': Timestamp('2023-09-06 20:00:00+0000', tz='UTC'), 'price': 104.23209000000001, 'order_id': '4a77c8020f8542978f1ac79924c5434b', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -84380, 'dt': Timestamp('2023-09-06 20:00:00+0000', tz='UTC'), 'price': 25.04747, 'order_id': '6ea2ccac4bb84e399553eb229a77e292', 'sid': Equity(0 [DBC]), 'commission': None}]",-1962024.3812632905,8718098.24,"[{'sid': Equity(4 [VWO]), 'amount': 7638, 'cost_basis': 40.644505066135416, 'last_sale_price': 40.54}, {'sid': Equity(2 [SPY]), 'amount': 9303, 'cost_basis': 446.7258475093278, 'last_sale_price': 446.22}, {'sid': Equity(3 [VNQ]), 'amount': 18948, 'cost_basis': 82.16294593146667, 'last_sale_price': 81.39}, {'sid': Equity(1 [LQD]), 'amount': 23344, 'cost_basis': 104.1555275699033, 'last_sale_price': 104.18}, {'sid': Equity(0 [DBC]), 'amount': 88900, 'cost_basis': 24.17924016862895, 'last_sale_price': 25.060000000000002}]",0.0,0.0,-12058.311195600778,10662818.82,0,10662818.82,-0.0011377622644996677,2.8093977402337966,-0.29539113483343976,0.0,2023-09,0.13977625655701384,-0.413614120817995,687,0.0,0.0,,,0.0,-0.31124368401512414,-0.1299205561263307,"[0.03570535406470299, 0.4796752333641052, 0.1773727834224701, 0.27939966320991516, 0.02784692496061325]"
2023-09-07 20:00:00+00:00,2023-09-07 13:31:00+00:00,2023-09-07 20:00:00+00:00,8700214.70407615,1.1138154631356307,1.1138154631356307,971805.4153394401,-1962024.3812632905,5,9690433.670000002,9690433.670000002,"[{'id': '6ea2ccac4bb84e399553eb229a77e292', 'dt': Timestamp('2023-09-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-05 20:00:00+0000', tz='UTC'), 'amount': -163574, 'filled': -123260, 'commission': 308.54081242, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10662818.82,"[{'amount': -38880, 'dt': Timestamp('2023-09-07 20:00:00+0000', tz='UTC'), 'price': 24.997495, 'order_id': '6ea2ccac4bb84e399553eb229a77e292', 'sid': Equity(0 [DBC]), 'commission': None}]",-990218.9659238505,10662818.82,"[{'sid': Equity(4 [VWO]), 'amount': 7638, 'cost_basis': 40.644505066135416, 'last_sale_price': 40.12}, {'sid': Equity(2 [SPY]), 'amount': 9303, 'cost_basis': 446.7258475093278, 'last_sale_price': 444.85}, {'sid': Equity(3 [VNQ]), 'amount': 18948, 'cost_basis': 82.16294593146667, 'last_sale_price': 81.9}, {'sid': Equity(1 [LQD]), 'amount': 23344, 'cost_basis': 104.1555275699033, 'last_sale_price': 104.64}, {'sid': Equity(0 [DBC]), 'amount': 50020, 'cost_basis': 24.18118319662895, 'last_sale_price': 25.01}]",0.0,0.0,-579.7346605602652,9690433.670000002,0,9690433.670000002,1.5195296025463222e-05,2.8093977402337966,-0.2953513986364732,0.0,2023-09,0.13967450245765484,-0.4135580459686097,688,0.0,0.0,,,0.0,-0.31124368401512414,-0.12997852959238665,"[0.03570535406470299, 0.4796752333641052, 0.1773727834224701, 0.27939966320991516, 0.02784692496061325]"
2023-09-08 20:00:00+00:00,2023-09-08 13:31:00+00:00,2023-09-08 20:00:00+00:00,8704757.803285591,0.9977663062287324,0.9977663062287324,1009662.7292094417,-990218.9659238505,5,8685314.04,8685314.04,"[{'id': '6ea2ccac4bb84e399553eb229a77e292', 'dt': Timestamp('2023-09-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-05 20:00:00+0000', tz='UTC'), 'amount': -163574, 'filled': -163574, 'commission': 409.51718297800005, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",9690433.670000002,"[{'amount': -40314, 'dt': Timestamp('2023-09-08 20:00:00+0000', tz='UTC'), 'price': 25.04747, 'order_id': '6ea2ccac4bb84e399553eb229a77e292', 'sid': Equity(0 [DBC]), 'commission': None}]",19443.763285591525,9690433.670000002,"[{'sid': Equity(4 [VWO]), 'amount': 7638, 'cost_basis': 40.644505066135416, 'last_sale_price': 40.2}, {'sid': Equity(2 [SPY]), 'amount': 9303, 'cost_basis': 446.7258475093278, 'last_sale_price': 445.52}, {'sid': Equity(3 [VNQ]), 'amount': 18948, 'cost_basis': 82.16294593146667, 'last_sale_price': 81.58}, {'sid': Equity(1 [LQD]), 'amount': 23344, 'cost_basis': 104.1555275699033, 'last_sale_price': 104.72}, {'sid': Equity(0 [DBC]), 'amount': 9706, 'cost_basis': 24.19158669658341, 'last_sale_price': 25.060000000000002}]",0.0,0.0,4543.099209440872,8685314.04,0,8685314.04,0.0009199624725962474,2.8093977402337966,-0.29376763580691556,0.0,2023-09,0.13957357429773548,-0.4113418056861237,689,0.0,0.0,,,0.0,-0.31124368401512414,-0.12952421967144245,"[0.03570535406470299, 0.4796752333641052, 0.1773727834224701, 0.27939966320991516, 0.02784692496061325]"
2023-09-11 20:00:00+00:00,2023-09-11 13:31:00+00:00,2023-09-11 20:00:00+00:00,8732505.653285591,0.9977734038708264,0.9977734038708264,0.0,19443.763285591525,5,8713061.889999999,8713061.889999999,"[{'id': '946f1453d274422fbec0cad5dbc8024e', 'dt': Timestamp('2023-09-11 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-11 20:00:00+0000', tz='UTC'), 'amount': -32049, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6812c943ba304c6f8ab757cb11ff4f30', 'dt': Timestamp('2023-09-11 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-11 20:00:00+0000', tz='UTC'), 'amount': 2552, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a751fef0b0db4c44a98c202ff711b46f', 'dt': Timestamp('2023-09-11 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-11 20:00:00+0000', tz='UTC'), 'amount': 12613, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd0d879dee7334b4297b6044abb30e77c', 'dt': Timestamp('2023-09-11 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-11 20:00:00+0000', tz='UTC'), 'amount': -6410, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'beb89ce86d4f4940b6646268272cf392', 'dt': Timestamp('2023-09-11 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-11 20:00:00+0000', tz='UTC'), 'amount': -7183, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",8685314.04,[],19443.763285591525,8685314.04,"[{'sid': Equity(4 [VWO]), 'amount': 7638, 'cost_basis': 40.644505066135416, 'last_sale_price': 40.660000000000004}, {'sid': Equity(2 [SPY]), 'amount': 9303, 'cost_basis': 446.7258475093278, 'last_sale_price': 448.45}, {'sid': Equity(3 [VNQ]), 'amount': 18948, 'cost_basis': 82.16294593146667, 'last_sale_price': 81.59}, {'sid': Equity(1 [LQD]), 'amount': 23344, 'cost_basis': 104.1555275699033, 'last_sale_price': 104.52}, {'sid': Equity(0 [DBC]), 'amount': 9706, 'cost_basis': 24.19158669658341, 'last_sale_price': 25.21}]",0.0,0.0,27747.849999999627,8713061.889999999,0,8713061.889999999,0.003387937827027481,2.8093977402337966,-0.28517783117580003,0.0,2023-09,0.13948694637653086,-0.39935577106806136,690,0.0,0.0,,,0.0,-0.31124368401512414,-0.1267494346714425,"[-0.11366469413042068, 0.6088159084320068, 0.29488301277160645, 0.2026839703321457, 0.007281853351742029]"
2023-09-12 20:00:00+00:00,2023-09-12 13:31:00+00:00,2023-09-12 20:00:00+00:00,8705604.679874647,0.9998628274636214,1.2272717407785902,-18249.59341094084,19443.763285591525,4,8704410.51,8704410.51,"[{'id': '946f1453d274422fbec0cad5dbc8024e', 'dt': Timestamp('2023-09-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-11 20:00:00+0000', tz='UTC'), 'amount': -32049, 'filled': -32049, 'commission': 129.89371565250002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '6812c943ba304c6f8ab757cb11ff4f30', 'dt': Timestamp('2023-09-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-11 20:00:00+0000', tz='UTC'), 'amount': 2552, 'filled': 2552, 'commission': 113.873556324, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a751fef0b0db4c44a98c202ff711b46f', 'dt': Timestamp('2023-09-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-11 20:00:00+0000', tz='UTC'), 'amount': 12613, 'filled': 12613, 'commission': 102.9104445075, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd0d879dee7334b4297b6044abb30e77c', 'dt': Timestamp('2023-09-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-11 20:00:00+0000', tz='UTC'), 'amount': -6410, 'filled': -6410, 'commission': 66.94460095500001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'beb89ce86d4f4940b6646268272cf392', 'dt': Timestamp('2023-09-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-11 20:00:00+0000', tz='UTC'), 'amount': -7183, 'filled': -7183, 'commission': 18.163903505, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",8713061.889999999,"[{'amount': -32049, 'dt': Timestamp('2023-09-12 20:00:00+0000', tz='UTC'), 'price': 40.529725000000006, 'order_id': '946f1453d274422fbec0cad5dbc8024e', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 2552, 'dt': Timestamp('2023-09-12 20:00:00+0000', tz='UTC'), 'price': 446.21299500000003, 'order_id': '6812c943ba304c6f8ab757cb11ff4f30', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 12613, 'dt': Timestamp('2023-09-12 20:00:00+0000', tz='UTC'), 'price': 81.590775, 'order_id': 'a751fef0b0db4c44a98c202ff711b46f', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -6410, 'dt': Timestamp('2023-09-12 20:00:00+0000', tz='UTC'), 'price': 104.43775500000001, 'order_id': 'd0d879dee7334b4297b6044abb30e77c', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -7183, 'dt': Timestamp('2023-09-12 20:00:00+0000', tz='UTC'), 'price': 25.28735, 'order_id': 'beb89ce86d4f4940b6646268272cf392', 'sid': Equity(0 [DBC]), 'commission': None}]",1194.1698746478278,8713061.889999999,"[{'sid': Equity(4 [VWO]), 'amount': -24411, 'cost_basis': 40.524403885926326, 'last_sale_price': 40.550000000000004}, {'sid': Equity(2 [SPY]), 'amount': 11855, 'cost_basis': 446.6250523977732, 'last_sale_price': 445.99}, {'sid': Equity(3 [VNQ]), 'amount': 31561, 'cost_basis': 81.93754491394245, 'last_sale_price': 81.55}, {'sid': Equity(1 [LQD]), 'amount': 16934, 'cost_basis': 104.15948083557916, 'last_sale_price': 104.49000000000001}, {'sid': Equity(0 [DBC]), 'amount': 2523, 'cost_basis': 24.1987860241716, 'last_sale_price': 25.3}]",-989866.05,-989866.05,-26900.973410943523,9694276.56,1,9694276.56,-0.002825556725927398,2.8093977402337966,-0.2930081757115548,0.0,2023-09,0.1393970066837504,-0.41028199545085264,691,0.0,0.0,,,0.0,-0.31124368401512414,-0.12943953201253688,"[-0.11366469413042068, 0.6088159084320068, 0.29488301277160645, 0.2026839703321457, 0.007281853351742029]"
2023-09-13 20:00:00+00:00,2023-09-13 13:31:00+00:00,2023-09-13 20:00:00+00:00,8688753.089874648,0.9998625614213805,1.227487768346041,0.0,1194.1698746478278,4,8687558.92,8687558.92,[],8704410.51,[],1194.1698746478278,8704410.51,"[{'sid': Equity(4 [VWO]), 'amount': -24411, 'cost_basis': 40.524403885926326, 'last_sale_price': 40.51}, {'sid': Equity(2 [SPY]), 'amount': 11855, 'cost_basis': 446.6250523977732, 'last_sale_price': 446.51}, {'sid': Equity(3 [VNQ]), 'amount': 31561, 'cost_basis': 81.93754491394245, 'last_sale_price': 80.66}, {'sid': Equity(1 [LQD]), 'amount': 16934, 'cost_basis': 104.15948083557916, 'last_sale_price': 104.72}, {'sid': Equity(0 [DBC]), 'amount': 2523, 'cost_basis': 24.1987860241716, 'last_sale_price': 25.38}]",-988889.61,-988889.61,-16851.58999999985,9676448.53,1,9676448.53,-0.001722741885277877,2.8093977402337966,-0.2978484488130932,0.0,2023-09,0.13930021597654998,-0.4170426676963708,692,0.0,0.0,,,0.0,-0.31124368401512414,-0.13112469101253688,"[-0.11366469413042068, 0.6088159084320068, 0.29488301277160645, 0.2026839703321457, 0.007281853351742029]"
2023-09-14 20:00:00+00:00,2023-09-14 13:31:00+00:00,2023-09-14 20:00:00+00:00,8771927.629874649,0.9998638646002299,1.2266665223449598,0.0,1194.1698746478278,4,8770733.46,8770733.46,[],8687558.92,[],1194.1698746478278,8687558.92,"[{'sid': Equity(4 [VWO]), 'amount': -24411, 'cost_basis': 40.524403885926326, 'last_sale_price': 40.75}, {'sid': Equity(2 [SPY]), 'amount': 11855, 'cost_basis': 446.6250523977732, 'last_sale_price': 450.36}, {'sid': Equity(3 [VNQ]), 'amount': 31561, 'cost_basis': 81.93754491394245, 'last_sale_price': 82.12}, {'sid': Equity(1 [LQD]), 'amount': 16934, 'cost_basis': 104.15948083557916, 'last_sale_price': 104.53}, {'sid': Equity(0 [DBC]), 'amount': 2523, 'cost_basis': 24.1987860241716, 'last_sale_price': 25.59}]",-994748.25,-994748.25,83174.54000000097,9765481.71,1,9765481.71,0.009757180900525271,2.8093977402337966,-0.2723845017365646,0.0,2023-09,0.13932331886413393,-0.381727222433888,693,0.0,0.0,,,0.0,-0.31124368401512414,-0.12280723701253693,"[-0.11366469413042068, 0.6088159084320068, 0.29488301277160645, 0.2026839703321457, 0.007281853351742029]"
2023-09-15 20:00:00+00:00,2023-09-15 13:31:00+00:00,2023-09-15 20:00:00+00:00,8681542.759874647,0.9998624472737534,1.2278454146730382,0.0,1194.1698746478278,4,8680348.59,8680348.59,[],8770733.46,[],1194.1698746478278,8770733.46,"[{'sid': Equity(4 [VWO]), 'amount': -24411, 'cost_basis': 40.524403885926326, 'last_sale_price': 40.54}, {'sid': Equity(2 [SPY]), 'amount': 11855, 'cost_basis': 446.6250523977732, 'last_sale_price': 443.37}, {'sid': Equity(3 [VNQ]), 'amount': 31561, 'cost_basis': 81.93754491394245, 'last_sale_price': 81.81}, {'sid': Equity(1 [LQD]), 'amount': 16934, 'cost_basis': 104.15948083557916, 'last_sale_price': 104.37}, {'sid': Equity(0 [DBC]), 'amount': 2523, 'cost_basis': 24.1987860241716, 'last_sale_price': 25.53}]",-989621.94,-989621.94,-90384.87000000104,9669970.53,1,9669970.53,-0.010153919941407906,2.8093977402337966,-0.29877406193890477,0.0,2023-09,0.13935713134756825,-0.41829777163934934,694,0.0,0.0,,,0.0,-0.31124368401512414,-0.13184572401253702,"[-0.11366469413042068, 0.6088159084320068, 0.29488301277160645, 0.2026839703321457, 0.007281853351742029]"
2023-09-18 20:00:00+00:00,2023-09-18 13:31:00+00:00,2023-09-18 20:00:00+00:00,8674467.389874648,0.9998623350782272,1.225836243549895,0.0,1194.1698746478278,4,8673273.22,8673273.22,"[{'id': '11c58ff0fed141c4a2c6df6fa20f73b1', 'dt': Timestamp('2023-09-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-18 20:00:00+0000', tz='UTC'), 'amount': -6492, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e93b7515da934fe3be90a19cc6d39ac8', 'dt': Timestamp('2023-09-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-18 20:00:00+0000', tz='UTC'), 'amount': -1555, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0b19b7f83d304438bd3ba3b244728d07', 'dt': Timestamp('2023-09-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-18 20:00:00+0000', tz='UTC'), 'amount': -28446, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6a43f7062a5341558f83fbe307d9a726', 'dt': Timestamp('2023-09-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-18 20:00:00+0000', tz='UTC'), 'amount': -9851, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd35d8a6639b84ede8550e7721bbe3f52', 'dt': Timestamp('2023-09-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-18 20:00:00+0000', tz='UTC'), 'amount': 168043, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",8680348.59,[],1194.1698746478278,8680348.59,"[{'sid': Equity(4 [VWO]), 'amount': -24411, 'cost_basis': 40.524403885926326, 'last_sale_price': 40.15}, {'sid': Equity(2 [SPY]), 'amount': 11855, 'cost_basis': 446.6250523977732, 'last_sale_price': 443.63}, {'sid': Equity(3 [VNQ]), 'amount': 31561, 'cost_basis': 81.93754491394245, 'last_sale_price': 81.08}, {'sid': Equity(1 [LQD]), 'amount': 16934, 'cost_basis': 104.15948083557916, 'last_sale_price': 104.57000000000001}, {'sid': Equity(0 [DBC]), 'amount': 2523, 'cost_basis': 24.1987860241716, 'last_sale_price': 25.52}]",-980101.65,-980101.65,-7075.36999999918,9653374.870000001,1,9653374.870000001,-0.0005708543916961515,2.8093977402337966,-0.3006801942304699,0.0,2023-09,0.13925724340890963,-0.42096254754821344,695,0.0,0.0,,,0.0,-0.31124368401512414,-0.13255326101253695,"[-0.143036350607872, 0.5267431735992432, 0.02910708449780941, 0.0853843167424202, 0.5018015503883362]"
